file_path,valence,arousal,mood
/Volumes/T7 Shield/Emotify/MTG_Full/29/1351229.low.mp3,7.25812,7.354929,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1353229.low.mp3,4.351799,4.305596,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1352629.low.mp3,5.5173,6.2915,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1353329.low.mp3,7.02363,6.528221,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1353629.low.mp3,5.928508,5.585418,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1354129.low.mp3,3.319252,3.826714,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1354729.low.mp3,5.339563,7.21186,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1356429.low.mp3,6.177145,5.313256,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1356529.low.mp3,6.398711,6.330328,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1358429.low.mp3,6.233014,7.175965,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/135929.low.mp3,5.373146,5.553591,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1359229.low.mp3,5.352868,6.064342,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1361329.low.mp3,5.957448,6.298593,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1365929.low.mp3,3.65488,2.471663,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1361929.low.mp3,6.149028,6.695675,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1366129.low.mp3,7.108869,6.258009,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1371429.low.mp3,7.47781,8.354096,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1371529.low.mp3,5.57858,6.552714,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1372129.low.mp3,5.706827,6.332728,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/137329.low.mp3,6.779983,5.693233,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1372929.low.mp3,6.987094,7.419618,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/137429.low.mp3,5.586332,5.811012,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1374329.low.mp3,4.795677,4.38396,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1375929.low.mp3,5.9589,6.169819,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1379329.low.mp3,7.009881,5.852967,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1379929.low.mp3,7.830347,7.032281,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1381529.low.mp3,5.387538,3.670781,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/1386829.low.mp3,6.052487,7.120152,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1391029.low.mp3,4.256027,2.622625,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1389129.low.mp3,7.344973,6.704527,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1391229.low.mp3,7.072019,6.166825,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1392129.low.mp3,7.929525,7.402716,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1393229.low.mp3,5.93851,5.583426,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/139429.low.mp3,5.888132,5.459087,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1392629.low.mp3,5.646722,5.883106,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1396229.low.mp3,2.208979,2.962379,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1398529.low.mp3,3.966012,4.15834,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1397829.low.mp3,5.357927,5.616266,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1400329.low.mp3,4.011138,3.424166,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1401329.low.mp3,6.793989,6.490894,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1403729.low.mp3,4.571557,3.161046,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/140529.low.mp3,6.625735,6.735614,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1412329.low.mp3,4.507009,3.930975,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1412529.low.mp3,6.222003,5.402066,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1415329.low.mp3,6.961145,6.358949,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1416529.low.mp3,4.595711,3.240025,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1415529.low.mp3,6.30797,5.999853,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1419229.low.mp3,4.752113,4.029094,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/1420429.low.mp3,7.212833,7.036932,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1420529.low.mp3,6.563998,5.693302,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1420629.low.mp3,5.695456,5.328397,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1420929.low.mp3,7.244034,7.858327,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/14729.low.mp3,6.938841,7.050923,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/14829.low.mp3,5.877687,6.063666,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/149129.low.mp3,6.245582,7.485823,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/148529.low.mp3,4.637026,3.979992,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/151029.low.mp3,4.270348,2.950977,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/151129.low.mp3,3.768483,2.210261,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/151429.low.mp3,4.678966,4.765117,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/153529.low.mp3,7.543463,7.315116,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/155229.low.mp3,4.429638,4.145287,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/162229.low.mp3,2.944659,3.737383,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/165329.low.mp3,7.185975,6.95935,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/169229.low.mp3,5.531045,7.646666,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/172129.low.mp3,5.397457,5.345402,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/1729.low.mp3,7.788196,7.030828,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/175329.low.mp3,7.307831,8.200714,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/176529.low.mp3,5.625774,6.22579,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/18229.low.mp3,3.416204,2.003759,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/196129.low.mp3,6.918847,6.420456,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/190729.low.mp3,6.021731,6.111341,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/196729.low.mp3,4.330155,3.704144,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/200629.low.mp3,7.293722,6.723771,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/210029.low.mp3,5.325041,6.161164,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/220929.low.mp3,4.38838,3.624465,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/21629.low.mp3,6.345738,6.064298,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/226029.low.mp3,5.416946,3.675452,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/225429.low.mp3,6.367735,6.787953,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/227029.low.mp3,7.513236,6.857079,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/229.low.mp3,5.380661,6.639615,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/229729.low.mp3,3.714633,5.779191,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/29/240729.low.mp3,5.71734,6.135478,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/230229.low.mp3,6.043958,6.114892,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/243529.low.mp3,6.153961,6.336034,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/245429.low.mp3,4.55746,4.738266,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/247529.low.mp3,6.401229,5.621598,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/249529.low.mp3,4.3136,4.059373,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/251729.low.mp3,5.298154,5.883492,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/243829.low.mp3,5.970279,5.889341,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/259929.low.mp3,5.683187,4.768589,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/26129.low.mp3,6.179003,5.336218,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/26029.low.mp3,4.214813,3.768221,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/263629.low.mp3,5.554086,6.743676,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/26429.low.mp3,3.784211,2.829687,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/275229.low.mp3,4.193348,2.746925,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/284229.low.mp3,4.719308,3.405926,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/284929.low.mp3,4.4345,3.490127,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/285529.low.mp3,7.328348,7.279195,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/287429.low.mp3,5.836687,5.588686,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/291329.low.mp3,3.935178,3.446235,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/292529.low.mp3,6.395898,6.079767,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/295929.low.mp3,5.641852,6.295505,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/294329.low.mp3,6.401407,7.01076,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/306429.low.mp3,3.912272,3.436803,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/303229.low.mp3,3.363382,2.065388,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/30729.low.mp3,7.284537,7.309814,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/307929.low.mp3,5.66134,5.898141,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/308729.low.mp3,7.768559,7.501657,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/313729.low.mp3,4.239918,5.275116,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/29/31429.low.mp3,7.322896,7.90595,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/317929.low.mp3,6.355082,6.211726,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/318729.low.mp3,4.561553,4.177892,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/320929.low.mp3,5.329155,5.672165,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/320429.low.mp3,6.067131,5.420141,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/324029.low.mp3,6.371525,5.282285,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/324729.low.mp3,4.618963,6.034122,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/29/332329.low.mp3,5.702797,7.104545,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/33629.low.mp3,5.590394,4.233288,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/33829.low.mp3,4.170609,3.115695,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/339429.low.mp3,5.233387,6.842325,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/341829.low.mp3,6.477305,6.535634,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/344229.low.mp3,6.272427,6.471529,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/347129.low.mp3,5.711523,4.405218,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/344329.low.mp3,4.57881,3.356501,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/352329.low.mp3,5.758222,5.915402,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/357129.low.mp3,4.103709,4.298361,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/355729.low.mp3,6.210763,6.978709,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/360229.low.mp3,3.61498,3.313285,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/362329.low.mp3,6.935565,6.280474,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/371029.low.mp3,4.633296,5.850614,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/29/373229.low.mp3,5.376315,8.058066,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/376629.low.mp3,7.036011,6.532952,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/376229.low.mp3,5.888376,6.345187,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/378329.low.mp3,6.014709,6.036512,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/387029.low.mp3,7.003416,6.76105,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/388229.low.mp3,5.81448,5.318433,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/397829.low.mp3,5.262669,4.608659,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/402329.low.mp3,6.761957,7.431992,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/40329.low.mp3,6.408484,6.002752,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/415829.low.mp3,3.236721,2.028139,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/42229.low.mp3,3.700054,3.26925,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/426729.low.mp3,4.215718,4.163589,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/428529.low.mp3,8.099436,6.258493,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/425629.low.mp3,6.270927,7.068132,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/439129.low.mp3,7.060191,6.138803,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/439629.low.mp3,5.276134,5.809582,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/442829.low.mp3,8.140512,8.064736,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/447529.low.mp3,7.424546,7.266155,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/458429.low.mp3,3.492061,2.16109,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/455729.low.mp3,6.123082,5.362777,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/4629.low.mp3,4.013464,4.338365,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/45929.low.mp3,6.211113,4.778095,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/465529.low.mp3,5.470782,4.26755,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/463029.low.mp3,2.716378,3.138323,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/484329.low.mp3,4.552309,4.196016,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/488629.low.mp3,6.891629,6.486455,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/516729.low.mp3,4.101079,2.858621,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/508029.low.mp3,6.009206,5.798573,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/521029.low.mp3,3.775231,3.332416,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/530329.low.mp3,4.324933,4.44078,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/519529.low.mp3,3.936723,4.434062,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/534629.low.mp3,5.929994,5.944325,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/536429.low.mp3,6.403238,6.535569,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/549229.low.mp3,6.14257,7.00961,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/536929.low.mp3,4.787045,6.337982,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/29/553129.low.mp3,5.819346,6.447886,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/566729.low.mp3,4.203315,3.608632,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/555829.low.mp3,7.145494,7.284494,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/617329.low.mp3,7.131581,6.626459,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/646429.low.mp3,2.974013,3.569841,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/633129.low.mp3,3.127945,2.383684,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/662429.low.mp3,3.815053,2.893849,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/658529.low.mp3,6.997005,6.750137,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/663129.low.mp3,2.662274,2.640286,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/6729.low.mp3,4.290446,3.036045,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/669129.low.mp3,5.406605,5.31625,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/67329.low.mp3,5.600716,6.009143,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/679829.low.mp3,6.095587,5.482341,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/676329.low.mp3,6.853673,6.281243,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/679929.low.mp3,5.424724,4.640961,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/709629.low.mp3,3.462567,2.551422,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/706729.low.mp3,5.343071,4.620429,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/715129.low.mp3,3.932216,3.824443,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/71729.low.mp3,4.043618,3.578387,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/728929.low.mp3,4.54495,3.621092,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/75229.low.mp3,5.283777,5.520526,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/756229.low.mp3,3.432567,2.380337,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/768229.low.mp3,6.335446,7.861769,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/769429.low.mp3,3.990485,3.345596,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/774829.low.mp3,6.838946,6.285693,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/770629.low.mp3,5.29253,3.834507,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/78229.low.mp3,5.9108,5.362863,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/783229.low.mp3,3.914103,2.860849,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/78729.low.mp3,5.281208,4.264792,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/799229.low.mp3,5.277762,6.267777,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/811229.low.mp3,5.345413,5.518353,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/81129.low.mp3,4.208497,3.156639,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/795729.low.mp3,3.131015,3.413991,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/811729.low.mp3,6.249088,5.931754,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/820929.low.mp3,4.415362,3.299416,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/824629.low.mp3,5.518306,5.211608,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/82629.low.mp3,6.614517,7.44543,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/836129.low.mp3,5.710577,4.67748,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/844629.low.mp3,6.6368,5.889029,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/847329.low.mp3,3.212911,1.980722,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/873929.low.mp3,7.31268,6.991654,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/847629.low.mp3,6.457185,6.482177,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/896529.low.mp3,4.089509,3.636583,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/90729.low.mp3,4.713649,3.680471,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/93629.low.mp3,4.532848,4.080026,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/910329.low.mp3,6.512405,6.305478,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/939229.low.mp3,6.556049,6.139659,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/944929.low.mp3,6.093645,4.202938,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/945029.low.mp3,4.538066,3.47617,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/946929.low.mp3,5.729479,6.147145,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/950929.low.mp3,4.50029,2.867395,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/961229.low.mp3,6.015138,5.259928,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/962729.low.mp3,6.04334,6.611713,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/956029.low.mp3,4.449956,4.456756,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/96729.low.mp3,4.692542,4.674562,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/967229.low.mp3,7.718617,6.782505,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/973729.low.mp3,6.177336,5.389684,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/968429.low.mp3,5.266894,4.695602,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/29/981229.low.mp3,3.843333,3.41589,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/29/98629.low.mp3,5.76677,5.426533,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/29/99829.low.mp3,5.529201,4.794063,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/30/1013830.low.mp3,8.009832,8.092086,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1016730.low.mp3,3.007485,2.81319,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1006430.low.mp3,3.787903,3.045056,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1029230.low.mp3,4.537855,3.778656,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1030730.low.mp3,3.620335,2.907162,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1031330.low.mp3,4.08719,4.150755,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1029330.low.mp3,6.009682,6.074718,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1032330.low.mp3,6.898935,8.310384,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1036830.low.mp3,6.370745,6.278554,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1039630.low.mp3,2.547917,3.558698,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1038730.low.mp3,6.132313,6.169314,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1044930.low.mp3,3.02037,3.416587,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1048230.low.mp3,6.449057,5.573366,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1048330.low.mp3,4.022629,2.889937,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1048630.low.mp3,6.717512,6.099184,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1049530.low.mp3,4.462187,2.841598,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1045330.low.mp3,4.173747,4.156748,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1052230.low.mp3,4.384635,2.824023,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1049830.low.mp3,5.707258,6.563608,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1054930.low.mp3,6.272563,5.972443,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1053930.low.mp3,2.504076,3.040234,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1055930.low.mp3,5.998017,7.828678,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1056630.low.mp3,3.78436,3.146785,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1057730.low.mp3,4.681505,3.094499,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1057530.low.mp3,6.428707,6.467204,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1060330.low.mp3,5.268509,6.873485,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1060630.low.mp3,6.117992,4.698078,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/30/1063130.low.mp3,3.79417,4.086228,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1063330.low.mp3,7.031859,5.670092,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1064030.low.mp3,4.621975,3.432237,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1062830.low.mp3,3.944074,3.844688,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1065630.low.mp3,4.53438,4.471397,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1065730.low.mp3,5.606445,6.20521,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1070230.low.mp3,7.074432,8.317613,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1071230.low.mp3,4.490718,3.135713,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1074730.low.mp3,3.380129,3.120801,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1072430.low.mp3,4.673702,5.629024,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/30/1074930.low.mp3,6.884974,7.180826,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1075430.low.mp3,3.83578,5.513898,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/30/1076030.low.mp3,6.514473,6.220782,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1076330.low.mp3,7.171108,7.049436,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1079330.low.mp3,6.211808,5.846364,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1078430.low.mp3,5.859999,5.58059,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1081530.low.mp3,4.567182,3.618938,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1083530.low.mp3,4.385532,4.210829,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1085730.low.mp3,5.580368,6.062805,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1085330.low.mp3,5.984943,6.876415,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/30/1087030.low.mp3,3.533662,3.300075,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/30/1088630.low.mp3,6.764239,6.071704,Joy
