file_path,mood_Joy,mood_Anger,mood_Pleasure,mood_Sadness
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/952609.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/958809.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/963809.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/965309.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/96709.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/976709.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/981909.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/985609.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/988509.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/991209.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/992509.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/994809.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/09/998709.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/100610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1009710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/101110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1027910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1028810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1028910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1029510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1032910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1033910.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1035010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1036110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1038510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1042010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1043810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1044310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1044810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1045310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1046910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1049710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1051510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1052310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1053510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1053610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1057710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/106010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1061410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1061710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1070610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1072910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1074710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1074810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1075210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1076410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1077910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1078610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1080210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/10810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1081710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1082410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1082910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1083510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1084710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1084910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1087110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1092310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1093610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1095110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1096810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1098110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1101810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1104910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1109810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1109910.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1110010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1110510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1110710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1112010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1114210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1115610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1117410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1119410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1119810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1121410.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1122010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1125410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1126010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1126410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1128210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1130010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1131110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1135810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1137410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1137710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1143810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/114410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1146910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1147710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1149210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1150110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1151410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1153110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1156010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1157010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1159310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1160010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1162610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1163210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1164210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1165510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1165910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1166110.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1167910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1168810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1169710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1170410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1171010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1172910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1174110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1176410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1178110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1178610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1179210.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1179410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1179510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1189910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1190010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1191110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1192110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1192210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1193310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1194610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1195910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1199610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1204810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1205810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1208610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1209810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1213510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1215910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1216210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1217510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1219210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1222010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1222310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1223010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1225210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1226210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1227910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1229310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1230710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1234310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1236010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1236110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1239110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/12410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1241410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1242010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1244710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1247110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1247310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1248610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1249910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1250210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1252010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1254810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1257310.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1264210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1265310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1266110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1268110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1269810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1271910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1275610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/127610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1277910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1278110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1278310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1279610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1283010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/128310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1286510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1287910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1288110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1288810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1291610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1293910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1294610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1295710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1297010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1298610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1298710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1299810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1300010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1304010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1305910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1306010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1306710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/131010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1310210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1310510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1312110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1312510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1315510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1315910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1320010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1321710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1323010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1323310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1329110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1330210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1332910.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1333210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1333710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1334010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1334210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1335110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1336210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1336310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1337510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1338010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1338310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/134110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1343010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1343810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1344010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1346210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1349110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1350310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1353310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1354110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1361910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1365210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1366710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/136810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1369410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1370410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1371810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1374310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1375910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1377210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1377410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1377610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1379110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1380710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1381310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1383310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1384410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1388810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1390710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/13910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1393010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1393710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1395310.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1396510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1396710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1397210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1397810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1398910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1399810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1400910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1403110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1403810.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1404910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1405010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1411910.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1414210.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1417010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1419110.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1420410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1420510.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1420610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/1420710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/150810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/152310.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/155510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/16410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/167710.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/168810.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/170010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/172410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/173510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/181610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/189710.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/193910.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/197110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/208410.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/210610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/213010.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/216410.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/219010.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/219510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/220610.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/2210.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/22510.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/225610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/22610.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/23010.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/23110.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/10/242410.low.npy,0,0,0,1
