file_path,mood_Joy,mood_Anger,mood_Pleasure,mood_Sadness
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1276529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1277829.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1280429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1281129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/12829.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1282729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1284529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1289129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1289529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1290629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1290429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1290729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1293729.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1295529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/129929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1299629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1300329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1301129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1301829.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1303529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1302729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1307829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1304429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1310529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1311229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1314129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1315329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1315529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1315729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1317829.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1318829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1319229.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1319329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1321729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1329329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1327029.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1329929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1329829.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1333229.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1336129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1333729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1336429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1339629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/134129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1344329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1348129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1348329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1344729.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1348729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1349029.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1349129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1350829.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1352529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1351229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1353229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1352629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1353329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1353629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1354129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1354729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1356429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1356529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1358429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/135929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1359229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1361329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1365929.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1361929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1366129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1371429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1371529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1372129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/137329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1372929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/137429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1374329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1375929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1379329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1379929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1381529.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1386829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1391029.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1389129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1391229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1392129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1393229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/139429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1392629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1396229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1398529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1397829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1400329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1401329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1403729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/140529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1412329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1412529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1415329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1416529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1415529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1419229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1420429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1420529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1420629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1420929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/14729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/14829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/149129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/148529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/151029.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/151129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/151429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/153529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/155229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/162229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/165329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/169229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/172129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/1729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/175329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/176529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/18229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/196129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/190729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/196729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/200629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/210029.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/220929.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/21629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/226029.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/225429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/227029.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/229729.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/240729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/230229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/243529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/245429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/247529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/249529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/251729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/243829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/259929.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/26129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/26029.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/263629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/26429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/275229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/284229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/284929.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/285529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/287429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/291329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/292529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/295929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/294329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/306429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/303229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/30729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/307929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/308729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/313729.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/31429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/317929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/318729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/320929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/320429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/324029.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/324729.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/332329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/33629.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/33829.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/339429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/341829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/344229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/347129.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/344329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/352329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/357129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/355729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/360229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/362329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/371029.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/373229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/376629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/376229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/378329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/387029.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/388229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/397829.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/402329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/40329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/415829.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/42229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/426729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/428529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/425629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/439129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/439629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/442829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/447529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/458429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/455729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/4629.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/45929.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/465529.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/463029.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/484329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/488629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/516729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/508029.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/521029.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/530329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/519529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/534629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/536429.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/549229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/536929.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/553129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/566729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/555829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/617329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/646429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/633129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/662429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/658529.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/663129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/6729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/669129.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/67329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/679829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/676329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/679929.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/709629.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/706729.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/715129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/71729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/728929.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/75229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/756229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/768229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/769429.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/774829.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/770629.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/78229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/783229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/78729.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/799229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/811229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/81129.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/795729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/811729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/820929.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/824629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/82629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/836129.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/844629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/847329.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/873929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/847629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/896529.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/90729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/93629.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/910329.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/939229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/944929.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/945029.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/946929.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/950929.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/961229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/962729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/956029.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/96729.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/967229.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/973729.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/968429.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/981229.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/98629.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/29/99829.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1013830.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1016730.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1006430.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1029230.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1030730.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1031330.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1029330.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1032330.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1036830.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1039630.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1038730.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1044930.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1048230.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1048330.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/30/1048630.low.npy,1,0,0,0
