file_path,valence,arousal,mood
/Volumes/T7 Shield/Emotify/MTG_Full/10/181610.low.mp3,5.142439,5.180075,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/189710.low.mp3,4.531917,4.618523,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/193910.low.mp3,5.392972,5.535787,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/197110.low.mp3,5.715502,5.736321,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/208410.low.mp3,4.469051,4.759048,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/210610.low.mp3,3.723181,3.510585,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/213010.low.mp3,4.703903,4.850299,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/216410.low.mp3,5.269328,5.635049,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/219010.low.mp3,4.878869,5.128424,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/10/219510.low.mp3,4.204236,4.181958,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/220610.low.mp3,5.807302,5.888988,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/2210.low.mp3,5.210613,5.218439,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/22510.low.mp3,4.477068,4.620231,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/225610.low.mp3,4.69297,4.785624,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/22610.low.mp3,4.644456,4.662869,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/23010.low.mp3,5.503578,5.804074,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/23110.low.mp3,5.726808,5.727428,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/242410.low.mp3,4.529661,4.386893,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/248410.low.mp3,5.655874,5.763473,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/253210.low.mp3,5.390631,5.584706,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/25810.low.mp3,4.335409,4.215789,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/258610.low.mp3,4.81165,4.803413,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/259410.low.mp3,5.8031,5.904583,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/259710.low.mp3,4.239532,4.373335,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/259810.low.mp3,3.79011,3.861779,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/260810.low.mp3,5.57774,6.000401,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/262010.low.mp3,5.403861,4.573738,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/10/26910.low.mp3,5.769003,5.880104,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/272910.low.mp3,3.801419,3.927459,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/273110.low.mp3,5.1117,4.675895,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/10/273610.low.mp3,5.630793,5.711067,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/28110.low.mp3,5.720065,5.691028,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/285410.low.mp3,3.87104,3.905026,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/287510.low.mp3,5.272294,5.275772,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/289310.low.mp3,5.439203,5.353176,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/292310.low.mp3,4.43262,4.344942,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/293910.low.mp3,5.660527,6.005043,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/297810.low.mp3,5.347124,5.777707,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/298410.low.mp3,5.219876,5.690045,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/302310.low.mp3,5.312712,5.282225,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/307110.low.mp3,5.68236,5.642326,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/3110.low.mp3,5.475716,5.746182,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/31210.low.mp3,5.800916,6.000343,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/313810.low.mp3,4.506427,4.424996,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/31510.low.mp3,4.339374,4.272152,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/316310.low.mp3,5.113043,5.258668,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/316610.low.mp3,5.496455,5.454628,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/318710.low.mp3,4.23736,4.150868,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/319210.low.mp3,5.373922,5.422161,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/321110.low.mp3,6.185584,5.848413,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/32210.low.mp3,4.456105,4.186946,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/333310.low.mp3,4.618752,4.405622,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/34010.low.mp3,3.760366,3.452075,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/34410.low.mp3,5.179368,5.311958,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/345910.low.mp3,4.286821,4.053549,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/349110.low.mp3,4.80955,4.683799,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/35110.low.mp3,5.58393,5.636721,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/357210.low.mp3,6.326396,6.284198,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/357510.low.mp3,5.121591,5.605036,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/358810.low.mp3,4.104095,4.319755,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/360110.low.mp3,5.809907,6.015764,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/360810.low.mp3,4.69636,4.700631,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/363710.low.mp3,5.72409,6.12377,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/364010.low.mp3,5.209969,5.287352,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/36710.low.mp3,5.499187,5.576423,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/367310.low.mp3,5.328545,5.552899,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/369210.low.mp3,4.123048,4.177131,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/369910.low.mp3,4.837093,4.688274,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/37010.low.mp3,4.877555,4.8041,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/376310.low.mp3,4.537352,4.605415,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/379710.low.mp3,5.201773,5.363134,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/383010.low.mp3,6.788433,6.384546,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/387110.low.mp3,4.46172,4.263162,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/387610.low.mp3,4.237096,4.260004,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/3910.low.mp3,4.813832,4.72851,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/39110.low.mp3,5.239388,5.725551,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/392210.low.mp3,4.162338,3.819582,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/395910.low.mp3,4.116465,4.219985,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/397110.low.mp3,5.5661,6.072428,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/410810.low.mp3,4.837597,5.1607,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/10/416010.low.mp3,5.55052,5.750025,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/422010.low.mp3,5.181684,6.347756,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/429410.low.mp3,5.562695,5.745622,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/431410.low.mp3,4.284305,4.707458,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/439010.low.mp3,5.694273,5.934799,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/441310.low.mp3,5.505283,5.717174,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/44210.low.mp3,6.126317,6.121636,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/443610.low.mp3,5.689173,5.918489,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/448210.low.mp3,5.336054,5.201995,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/44910.low.mp3,5.614746,5.815967,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/454910.low.mp3,6.362062,6.137451,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/463310.low.mp3,4.117355,4.23205,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/464810.low.mp3,4.532898,4.532752,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/466210.low.mp3,4.132734,4.324114,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/476810.low.mp3,5.854931,6.230902,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/476910.low.mp3,5.591174,5.764251,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/477310.low.mp3,3.795851,3.763185,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/479910.low.mp3,5.307918,5.721293,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/482710.low.mp3,5.905764,6.219466,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/482910.low.mp3,5.139402,5.140692,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/492110.low.mp3,5.564399,5.586523,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/498810.low.mp3,5.478002,6.024493,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/502610.low.mp3,5.66556,5.825649,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/53310.low.mp3,3.874754,3.737355,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/541010.low.mp3,4.711396,4.854754,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/542410.low.mp3,5.597149,5.615549,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/546110.low.mp3,5.142707,5.206624,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/558410.low.mp3,3.94113,3.927945,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/560110.low.mp3,6.000679,6.237187,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/564210.low.mp3,5.254795,5.375535,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/589410.low.mp3,3.834515,4.024391,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/6010.low.mp3,5.551369,5.61397,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/606410.low.mp3,4.58456,4.625799,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/620610.low.mp3,5.428584,5.84722,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/620910.low.mp3,5.159443,5.256536,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/628410.low.mp3,5.569481,5.463919,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/636310.low.mp3,3.821583,3.880275,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/6610.low.mp3,5.483773,5.437607,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/661310.low.mp3,3.93511,3.848634,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/661610.low.mp3,5.852474,5.831435,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/665110.low.mp3,4.385272,4.48277,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/674310.low.mp3,3.721378,3.78764,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/680610.low.mp3,3.983083,3.559835,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/718310.low.mp3,5.707333,5.913047,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/718510.low.mp3,5.232308,5.226137,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/727910.low.mp3,4.603812,4.670916,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/728110.low.mp3,3.285261,3.367898,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/734510.low.mp3,5.101677,5.255016,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/74610.low.mp3,4.43065,4.356928,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/75310.low.mp3,4.522377,4.284873,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/768510.low.mp3,4.655867,4.76631,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/768910.low.mp3,5.139267,5.292521,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/779310.low.mp3,5.306807,5.392975,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/78110.low.mp3,5.651439,6.389674,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/791110.low.mp3,5.297048,5.250947,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/793710.low.mp3,4.370974,4.196924,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/795410.low.mp3,5.689033,5.811968,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/80410.low.mp3,4.670354,4.887676,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/80710.low.mp3,4.727045,4.76631,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/80810.low.mp3,4.366584,4.499157,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/81210.low.mp3,4.391566,4.397207,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/81510.low.mp3,5.392428,5.378622,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/81710.low.mp3,3.976238,3.926354,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/81810.low.mp3,4.708644,4.780373,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/818610.low.mp3,3.835749,4.299319,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/821810.low.mp3,5.337012,6.123837,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/8310.low.mp3,4.752947,4.846856,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/837510.low.mp3,6.063715,6.099503,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/83910.low.mp3,4.118351,4.177934,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/843410.low.mp3,3.93219,3.918088,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/863510.low.mp3,5.484243,5.791046,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/866710.low.mp3,3.764076,4.203351,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/873810.low.mp3,4.620543,4.828135,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/875310.low.mp3,4.15655,4.636866,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/878310.low.mp3,5.412913,5.951646,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/881110.low.mp3,4.461788,4.270279,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/887210.low.mp3,5.716161,5.891187,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/889610.low.mp3,3.965303,3.695944,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/893810.low.mp3,4.687528,4.875033,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/897310.low.mp3,4.855388,4.786918,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/910810.low.mp3,3.220389,2.763558,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/91810.low.mp3,4.304305,4.15441,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/91910.low.mp3,4.736271,4.805631,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/921510.low.mp3,5.925749,5.85254,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/939810.low.mp3,5.226233,5.319287,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/939910.low.mp3,4.149526,4.372677,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/948210.low.mp3,5.988202,6.191835,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/952610.low.mp3,5.793474,5.770976,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/962910.low.mp3,5.687743,5.679513,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/963810.low.mp3,3.746408,3.75669,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/965310.low.mp3,4.790553,4.759668,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/966110.low.mp3,3.888894,3.684063,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/976710.low.mp3,4.559149,4.768692,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/981910.low.mp3,4.855168,4.888052,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/984510.low.mp3,5.311161,5.597625,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/991210.low.mp3,5.615993,5.636178,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/991710.low.mp3,5.357123,5.29792,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/992510.low.mp3,5.418612,5.357499,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/10/995910.low.mp3,4.019914,3.959146,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/99810.low.mp3,3.893174,3.774569,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/10/998710.low.mp3,4.050071,4.142137,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1001911.low.mp3,4.820548,4.895695,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1008211.low.mp3,5.355033,5.660729,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/101911.low.mp3,5.88842,6.193561,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1026811.low.mp3,3.913376,3.936178,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1028811.low.mp3,5.394628,5.343944,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1028911.low.mp3,3.666515,3.859734,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1029311.low.mp3,5.634089,5.692945,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1032911.low.mp3,5.724041,5.803325,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1033911.low.mp3,5.248521,5.156402,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1037711.low.mp3,3.642887,3.850887,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1038511.low.mp3,5.677763,6.002268,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1039111.low.mp3,5.205868,5.17745,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1039611.low.mp3,3.819139,3.600196,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1042011.low.mp3,4.281716,4.589078,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1043411.low.mp3,3.93371,3.861787,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1043811.low.mp3,3.758417,3.980968,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1044311.low.mp3,3.8855,3.813552,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1046911.low.mp3,5.379384,5.140167,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1049711.low.mp3,3.338354,3.495767,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1051511.low.mp3,5.309746,5.895946,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1051711.low.mp3,6.341855,6.361403,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1052311.low.mp3,4.433382,4.459448,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1053511.low.mp3,5.298858,5.650059,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1055911.low.mp3,3.734733,3.667258,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1056411.low.mp3,4.373861,4.5052,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1056611.low.mp3,3.797421,3.985119,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1056811.low.mp3,5.668438,5.723497,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1057311.low.mp3,3.617548,3.606036,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1057411.low.mp3,5.650942,5.823709,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1057711.low.mp3,4.078371,3.915716,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1060011.low.mp3,4.539455,4.436506,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1060611.low.mp3,5.389741,5.659791,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1061411.low.mp3,5.550271,5.934693,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1061711.low.mp3,5.629862,5.773578,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1062111.low.mp3,5.717445,5.959168,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1066711.low.mp3,3.871489,3.375201,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1072911.low.mp3,4.407494,4.365216,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1073211.low.mp3,4.238925,4.267609,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1074811.low.mp3,5.792026,5.809114,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1076411.low.mp3,5.521276,5.480457,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1077911.low.mp3,5.724728,6.012164,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1078511.low.mp3,6.063418,6.166008,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1078611.low.mp3,5.456108,5.501414,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1078711.low.mp3,3.976359,3.869129,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1079811.low.mp3,4.038016,4.102901,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1080211.low.mp3,5.323463,5.292448,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/10811.low.mp3,5.381093,5.302391,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1081411.low.mp3,4.561104,4.456524,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1081511.low.mp3,5.857781,5.793329,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1081711.low.mp3,6.119961,6.288177,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1082011.low.mp3,4.369812,4.544714,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1082911.low.mp3,4.792543,4.846744,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1083411.low.mp3,3.989944,4.273898,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1083511.low.mp3,3.974624,4.109897,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1084911.low.mp3,3.590413,3.819362,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1087111.low.mp3,5.718839,5.96216,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1089211.low.mp3,4.84102,4.758599,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1092311.low.mp3,5.333007,5.332712,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1095111.low.mp3,4.04842,4.075709,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1096011.low.mp3,3.721556,3.545684,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1096511.low.mp3,5.902687,6.125893,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1096811.low.mp3,5.88577,5.803682,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1097911.low.mp3,5.826742,5.496538,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1098111.low.mp3,5.762627,5.938412,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1098411.low.mp3,4.797445,4.731707,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1098511.low.mp3,5.204522,5.101014,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1100511.low.mp3,5.418872,5.663672,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1104911.low.mp3,4.862799,4.776331,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1105211.low.mp3,4.178627,4.008012,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1107311.low.mp3,3.858892,3.725187,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1109811.low.mp3,4.13079,4.08383,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1109911.low.mp3,4.824264,5.643078,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/11/1110011.low.mp3,5.743896,5.848602,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1110511.low.mp3,3.570884,3.655052,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1110711.low.mp3,3.493101,3.424483,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1112011.low.mp3,3.891918,3.683912,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1113611.low.mp3,4.434837,4.440413,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1115611.low.mp3,3.494186,3.329539,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1117411.low.mp3,4.543274,4.778986,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1119411.low.mp3,5.56929,5.573372,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1121311.low.mp3,4.628592,4.604215,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1121811.low.mp3,3.482463,3.352175,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1122011.low.mp3,3.676511,3.55888,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1122111.low.mp3,5.353415,5.773588,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1124511.low.mp3,4.813041,5.209727,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/11/1124711.low.mp3,3.637996,4.020206,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1126411.low.mp3,5.808491,5.850548,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1128211.low.mp3,4.561751,4.485713,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1128911.low.mp3,5.202008,5.376158,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1129411.low.mp3,5.528118,5.626331,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1135711.low.mp3,5.448742,5.721586,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1135811.low.mp3,5.251383,5.455043,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/11/1136711.low.mp3,3.974754,4.036775,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/11/1137411.low.mp3,3.740603,3.662308,Sadness
